date,province,ccaa,new_cases,activos,hospitalized,intensive_care,deceased,cases_accumulated,recovered,source,comments
2020-03-29,La Gomera,Canarias,0.0,,,,0.0,8.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1204-casos-acumulados-de-coronavirus-covid-19/,
2020-03-29,La Palma,Canarias,3.0,,,,2.0,52.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1204-casos-acumulados-de-coronavirus-covid-19/,
2020-03-29,Lanzarote,Canarias,13.0,,,,3.0,48.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1204-casos-acumulados-de-coronavirus-covid-19/,
2020-03-29,Tenerife,Canarias,9.0,,,,24.0,721.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1204-casos-acumulados-de-coronavirus-covid-19/,
2020-03-29,Jaén,Andalucía,,202.0,279,,20.0,501.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233796.html,
2020-03-29,Málaga,Andalucía,,452.0,642,,64.0,1158.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233796.html,
2020-03-29,Sevilla,Andalucía,,485.0,397,,30.0,912.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233796.html,
2020-03-30,Almería,Andalucía,,113.0,96,,14.0,223.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233830.html,
2020-03-30,Cádiz,Andalucía,,287.0,207,,13.0,507.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233830.html,
2020-03-30,Córdoba,Andalucía,,290.0,269,,13.0,572.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233830.html,
2020-03-30,Granada,Andalucía,,404.0,493,,66.0,963.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233830.html,
2020-03-30,Huelva,Andalucía,,72.0,92,,4.0,168.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233830.html,
2020-03-30,Jaén,Andalucía,,257.0,319,,23.0,599.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233830.html,
2020-03-30,Asturias,"Asturias, Principado de",,1091.0,,,55.0,1236.0,90.0,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,
2020-03-30,"Balears, Illes","Balears, Illes",,856.0,,,37.0,1000.0,107.0,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,
2020-03-30,Cantabria,Cantabria,,1049.0,,,27.0,1100.0,24.0,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,
2020-03-30,Albacete,Castilla - La Mancha,,1339.0,799,82.0,133.0,1537.0,,https://public.flourish.studio/visualisation/1451266,"Actualizado a las 23:15h. La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado. Los hospitalizados y datos UCI (pacientes con respirador) están extraidos de nota de prensa en la fuente habitual."
2020-03-30,Ciudad Real,Castilla - La Mancha,,1772.0,1130,85.0,179.0,2041.0,,https://public.flourish.studio/visualisation/1451263,"Actualizado a las 14:30h. La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado. Los hospitalizados está extraidos de nota de prensa en la fuente habitual."
2020-03-30,Cuenca,Castilla - La Mancha,,187.0,181,22.0,62.0,268.0,,https://public.flourish.studio/visualisation/1451260,"Actualizado a las 23:15h. La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado. Los hospitalizados está extraidos de nota de prensa en la fuente habitual."
2020-03-30,Guadalajara,Castilla - La Mancha,,479.0,315,31.0,93.0,586.0,,https://public.flourish.studio/visualisation/1451257,"Actualizado a las 14:30h. La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado. Los hospitalizados está extraidos de nota de prensa en la fuente habitual."
2020-03-30,Toledo,Castilla - La Mancha,,1426.0,709,82.0,155.0,1426.0,,https://public.flourish.studio/visualisation/1451254,"Actualizado a las 23:15h. La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado. Los hospitalizados está extraidos de nota de prensa en la fuente habitual."
2020-03-30,Ávila,Castilla y León,32.0,,133,12.0,46.0,446.0,91.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-30,Burgos,Castilla y León,30.0,,263,52.0,61.0,749.0,176.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-30,León,Castilla y León,97.0,,461,54.0,89.0,918.0,160.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-30,Palencia,Castilla y León,31.0,,112,19.0,18.0,293.0,33.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-30,Salamanca,Castilla y León,48.0,,319,51.0,110.0,1078.0,181.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-30,Segovia,Castilla y León,62.0,,312,23.0,69.0,629.0,156.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-30,Soria,Castilla y León,27.0,,112,19.0,37.0,550.0,71.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-30,Valladolid,Castilla y León,43.0,,465,82.0,66.0,929.0,145.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-30,Zamora,Castilla y León,17.0,,99,14.0,20.0,209.0,36.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-30,Girona,Cataluña,66.0,,,,83.0,808.0,,https://www.diaridegirona.cat/comarques/2020/03/30/girona-registra-record-morts-coronavirus/1037115.html;https://github.com/nachotronic/covid19/blob/master/casos_girona.csv,
2020-03-30,Lleida,Cataluña,,,,,50.0,752.0,91.0,https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html,
2020-03-30,Ceuta,Ceuta,,28.0,,,1.0,29.0,0.0,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,
2020-03-30,Alicante/Alacant,Comunitat Valenciana,105.0,,714,118.0,135.0,1839.0,46.0,http://www.san.gva.es/comunicados-coronavirus (http://www.san.gva.es/documents/151311/8504871/200330+NOTA+DE+PRENSA+CORONAVIRUSok.pdf),
2020-03-30,Castellón/Castelló,Comunitat Valenciana,44.0,,241,38.0,32.0,586.0,9.0,http://www.san.gva.es/comunicados-coronavirus (http://www.san.gva.es/documents/151311/8504871/200330+NOTA+DE+PRENSA+CORONAVIRUSok.pdf),
2020-03-30,Valencia/València,Comunitat Valenciana,177.0,,1087,180.0,143.0,2685.0,130.0,http://www.san.gva.es/comunicados-coronavirus (http://www.san.gva.es/documents/151311/8504871/200330+NOTA+DE+PRENSA+CORONAVIRUSok.pdf),
2020-03-30,Badajoz,Extremadura,50.0,449.0,122,18.0,18.0,515.0,49.0,http://www.juntaex.es/comunicacion/noticia?idPub=29993#.XoS0HXJS-M8,
2020-03-30,Cáceres,Extremadura,54.0,945.0,231,25.0,88.0,1045.0,11.0,http://www.juntaex.es/comunicacion/noticia?idPub=29993#.XoS0HXJS-M8,
2020-03-30,"Coruña, A",Galicia,,1261.0,,,40.0,1351.0,,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,"¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
2020-03-30,Lugo,Galicia,,244.0,,,4.0,270.0,,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,"¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
2020-03-30,Ourense,Galicia,,415.0,,,8.0,458.0,,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,"¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
2020-03-30,Pontevedra,Galicia,,1005.0,,,9.0,1060.0,,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,"¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
2020-03-30,Madrid,"Madrid, Comunidad de",,12397.0,,,3392.0,24090.0,8301.0,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,
2020-03-30,Melilla,Melilla,,50.0,,,1.0,51.0,0.0,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,
2020-03-30,Murcia,"Murcia, Región de",,920.0,,,34.0,939.0,20.0,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,
2020-03-30,Navarra,"Navarra, Comunidad Foral de",,1883.0,,,102.0,2146.0,161.0,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,"¹El Gobierno de Aragón ha informado del fallecimiento de otras dos personas cuyo origen es desconocido, por lo que el total en la comunidad asciende a 106."
2020-03-30,Araba/Álava,País Vasco,56.0,1376.0,379,,133.0,2105.0,,https://twitter.com/osakidetzaEJGV/status/1244937437123448833;https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,"¹El Gobierno de Aragón ha informado del fallecimiento de otras dos personas cuyo origen es desconocido, por lo que el total en la comunidad asciende a 106."
2020-03-30,Bizkaia,País Vasco,165.0,2054.0,1255,,148.0,3102.0,,https://twitter.com/osakidetzaEJGV/status/1244937437123448833;https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,"¹El Gobierno de Aragón ha informado del fallecimiento de otras dos personas cuyo origen es desconocido, por lo que el total en la comunidad asciende a 106."
2020-03-30,Gipuzkoa,País Vasco,42.0,684.0,377,,44.0,1113.0,,https://twitter.com/osakidetzaEJGV/status/1244937437123448833;https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,
2020-03-30,"Rioja, La","Rioja, La",,1231.0,,,71.0,1733.0,431.0,https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h,
2020-03-30,Huesca,Aragón,,185.0,120,13.0,11.0,215.0,19.0,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258161,"¹El Gobierno de Aragón ha informado del fallecimiento de otras dos personas cuyo origen es desconocido, por lo que el total en la comunidad asciende a 106."
2020-03-30,Teruel,Aragón,,196.0,131,20.0,12.0,222.0,14.0,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258161,"¹El Gobierno de Aragón ha informado del fallecimiento de otras dos personas cuyo origen es desconocido, por lo que el total en la comunidad asciende a 106."
2020-03-30,Zaragoza,Aragón,,1419.0,843,123.0,81.0,1641.0,141.0,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.258161,"¹El Gobierno de Aragón ha informado del fallecimiento de otras dos personas cuyo origen es desconocido, por lo que el total en la comunidad asciende a 106."
2020-03-30,Tenerife,Canarias,20.0,,,,37.0,741.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1262-casos-acumulados-de-coronavirus-covid-19/,
2020-03-30,Gran Canaria,Canarias,24.0,,,,13.0,365.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1262-casos-acumulados-de-coronavirus-covid-19/,
2020-03-30,Fuerteventura,Canarias,1.0,,,,0.0,32.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1262-casos-acumulados-de-coronavirus-covid-19/,
2020-03-30,Lanzarote,Canarias,3.0,,,,3.0,51.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1262-casos-acumulados-de-coronavirus-covid-19/,
2020-03-30,La Palma,Canarias,10.0,,,,2.0,62.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1262-casos-acumulados-de-coronavirus-covid-19/,
2020-03-30,El Hierro,Canarias,0.0,,,,0.0,3.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1262-casos-acumulados-de-coronavirus-covid-19/,
2020-03-30,La Gomera,Canarias,0.0,,,,0.0,8.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1262-casos-acumulados-de-coronavirus-covid-19/,
2020-03-30,Málaga,Andalucía,,527.0,725,,69.0,1321.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233830.html,
2020-03-30,Sevilla,Andalucía,,548.0,470,,34.0,1052.0,,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233830.html,
2020-03-31,Almería,Andalucía,,,108,15.0,16.0,251.0,6.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html,
2020-03-31,Cádiz,Andalucía,,,216,19.0,14.0,539.0,16.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html,
2020-03-31,Córdoba,Andalucía,,,288,17.0,15.0,661.0,4.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html,
2020-03-31,Granada,Andalucía,,,556,50.0,67.0,1061.0,15.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html,
2020-03-31,Huelva,Andalucía,,,96,7.0,4.0,177.0,2.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html,
2020-03-31,Jaén,Andalucía,,,358,13.0,26.0,661.0,17.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html,
2020-03-31,Asturias,"Asturias, Principado de",,1091.0,,,55.0,1236.0,90.0,falta fuente,
2020-03-31,"Balears, Illes","Balears, Illes",,915.0,,,43.0,1069.0,111.0,falta fuente,
2020-03-31,Cantabria,Cantabria,,1099.0,,,37.0,1171.0,35.0,falta fuente,
2020-03-31,Albacete,Castilla - La Mancha,,1494.0,,,148.0,1707.0,,https://public.flourish.studio/visualisation/1451263/,Actualizado a las 21:50. Los hospitalizados y datos UCI (pacientes con respirador) están extraidos de notas de prensa en https://www.castillalamancha.es/actualidad/notasdeprensa
2020-03-31,Ciudad Real,Castilla - La Mancha,,1989.0,,,218.0,2297.0,,https://public.flourish.studio/visualisation/1451263/,Actualizado a las 21:50. Los hospitalizados y datos UCI (pacientes con respirador) están extraidos de notas de prensa en https://www.castillalamancha.es/actualidad/notasdeprensa
2020-03-31,Cuenca,Castilla - La Mancha,,210.0,,,64.0,293.0,,https://public.flourish.studio/visualisation/1451263/,Actualizado a las 21:50. Los hospitalizados y datos UCI (pacientes con respirador) están extraidos de notas de prensa en https://www.castillalamancha.es/actualidad/notasdeprensa
2020-03-31,Guadalajara,Castilla - La Mancha,,532.0,,,97.0,643.0,,https://public.flourish.studio/visualisation/1451263/,Actualizado a las 21:50. Los hospitalizados y datos UCI (pacientes con respirador) están extraidos de notas de prensa en https://www.castillalamancha.es/actualidad/notasdeprensa
2020-03-31,Toledo,Castilla - La Mancha,,1239.0,,,181.0,,,https://public.flourish.studio/visualisation/1451263/,Actualizado a las 21:50. Los hospitalizados y datos UCI (pacientes con respirador) están extraidos de notas de prensa en https://www.castillalamancha.es/actualidad/notasdeprensa
2020-03-31,Ávila,Castilla y León,21.0,,144,16.0,54.0,467.0,111.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-31,Burgos,Castilla y León,41.0,,250,55.0,69.0,790.0,215.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-31,León,Castilla y León,46.0,,464,55.0,100.0,964.0,100.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-31,Palencia,Castilla y León,32.0,,115,21.0,18.0,325.0,42.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-31,Salamanca,Castilla y León,107.0,,348,53.0,123.0,1185.0,209.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-31,Segovia,Castilla y León,91.0,,310,23.0,77.0,720.0,189.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,
2020-03-31,Soria,Castilla y León,5.0,,118,19.0,44.0,555.0,87.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-03-31,Valladolid,Castilla y León,59.0,,498,89.0,77.0,988.0,187.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-03-31,Zamora,Castilla y León,8.0,,100,14.0,23.0,217.0,43.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus/,Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-03-31,Girona,Cataluña,180.0,,,,96.0,988.0,,https://www.diaridegirona.cat/comarques/2020/03/31/girona-registra-repunt-nous-casos/1037299.html;https://github.com/nachotronic/covid19/blob/master/casos_girona.csv,
2020-03-31,Lleida,Cataluña,,,,,55.0,825.0,108.0,https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html,
2020-03-31,Ceuta,Ceuta,,28.0,,,1.0,29.0,0.0,falta fuente,
2020-03-31,Alicante/Alacant,Comunitat Valenciana,182.0,,780,126.0,147.0,2021.0,53.0,http://www.san.gva.es/comunicados-coronavirus (http://www.san.gva.es/documents/151311/8507287/200331+NOTA+DE+PRENSA+CORONAVIRUS.pdf),
2020-03-31,Castellón/Castelló,Comunitat Valenciana,27.0,,231,40.0,34.0,613.0,9.0,http://www.san.gva.es/comunicados-coronavirus (http://www.san.gva.es/documents/151311/8507287/200331+NOTA+DE+PRENSA+CORONAVIRUS.pdf),
2020-03-31,Valencia/València,Comunitat Valenciana,189.0,,1178,190.0,158.0,2874.0,138.0,http://www.san.gva.es/comunicados-coronavirus (http://www.san.gva.es/documents/151311/8507287/200331+NOTA+DE+PRENSA+CORONAVIRUS.pdf),
2020-03-31,Badajoz,Extremadura,46.0,480.0,130,24.0,20.0,561.0,62.0,http://www.juntaex.es/comunicacion/noticia?idPub=30001#.XoS2RHJS-M8,
2020-03-31,Cáceres,Extremadura,22.0,924.0,241,27.0,113.0,1067.0,29.0,http://www.juntaex.es/comunicacion/noticia?idPub=30001#.XoS2RHJS-M8,
2020-03-31,"Coruña, A",Galicia,,1573.0,,,54.0,1687.0,,"¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado.",
2020-03-31,Lugo,Galicia,,371.0,,,7.0,402.0,,"¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado.",
2020-03-31,Ourense,Galicia,,520.0,,,12.0,570.0,,"¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado.",
2020-03-31,Pontevedra,Galicia,,1294.0,,,21.0,1380.0,,"¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado.",
2020-03-31,Madrid,"Madrid, Comunidad de",,14576.0,,,3603.0,27509.0,9330.0,falta fuente,
2020-03-31,Melilla,Melilla,,53.0,,,1.0,54.0,0.0,falta fuente,
2020-03-31,Murcia,"Murcia, Región de",,920.0,,,34.0,939.0,20.0,falta fuente,
2020-03-31,Navarra,"Navarra, Comunidad Foral de",,2000.0,,,113.0,2305.0,192.0,falta fuente,
2020-03-31,Araba/Álava,País Vasco,145.0,1372.0,369,,149.0,2250.0,1796.0,https://twitter.com/osakidetzaEJGV/status/1245303709992660993;https://public.flourish.studio/visualisation/1451263/,"¹El Gobierno Vasco no especifica el lugar de las altas, por lo que el total de casos activos es aproximado."
2020-03-31,Bizkaia,País Vasco,280.0,2154.0,1179,,168.0,3382.0,1796.0,https://twitter.com/osakidetzaEJGV/status/1245303709992660993;https://public.flourish.studio/visualisation/1451263/,
2020-03-31,Gipuzkoa,País Vasco,93.0,673.0,360,,52.0,1206.0,1796.0,https://twitter.com/osakidetzaEJGV/status/1245303709992660993;https://public.flourish.studio/visualisation/1451263/,
2020-03-31,"Rioja, La","Rioja, La",,1229.0,,,85.0,1810.0,496.0,falta fuente,
2020-03-31,Huesca,Aragón,,207.0,129,13.0,14.0,244.0,23.0,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258203,
2020-03-31,Teruel,Aragón,,205.0,141,22.0,15.0,236.0,16.0,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258203,
2020-03-31,Zaragoza,Aragón,,1520.0,906,130.0,107.0,1792.0,165.0,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1020/id.258203,
2020-03-31,Tenerife,Canarias,85.0,,,,42.0,826.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1380-casos-acumulados-de-coronavirus-covid-19/,
2020-03-31,Gran Canaria,Canarias,19.0,,,,15.0,384.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1380-casos-acumulados-de-coronavirus-covid-19/,
2020-03-31,Fuerteventura,Canarias,0.0,,,,0.0,32.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1380-casos-acumulados-de-coronavirus-covid-19/,
2020-03-31,Lanzarote,Canarias,8.0,,,,3.0,59.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1380-casos-acumulados-de-coronavirus-covid-19/,
2020-03-31,La Palma,Canarias,6.0,,,,2.0,68.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1380-casos-acumulados-de-coronavirus-covid-19/,
2020-03-31,El Hierro,Canarias,0.0,,,,0.0,3.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1380-casos-acumulados-de-coronavirus-covid-19/,
2020-03-31,La Gomera,Canarias,0.0,,,,0.0,8.0,,https://www3.gobiernodecanarias.org/noticias/la-consejeria-de-sanidad-constata-1380-casos-acumulados-de-coronavirus-covid-19/,
2020-03-31,Málaga,Andalucía,,,745,61.0,70.0,1349.0,83.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html,
2020-03-31,Sevilla,Andalucía,,,500,53.0,36.0,1119.0,17.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html,
2020-04-01,Almería,Andalucía,,231.0,124,18.0,17.0,262.0,14.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html,
2020-04-01,Cádiz,Andalucía,,611.0,266,22.0,17.0,645.0,17.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html,
2020-04-01,Córdoba,Andalucía,,662.0,302,19.0,21.0,687.0,4.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html,
2020-04-01,Granada,Andalucía,,1087.0,603,56.0,80.0,1182.0,15.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html,
2020-04-01,Huelva,Andalucía,,189.0,106,7.0,4.0,195.0,2.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html,
2020-04-01,Jaén,Andalucía,,688.0,395,16.0,37.0,742.0,17.0,https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html,
2020-04-01,Asturias,"Asturias, Principado de",,1180.0,,,,1384.0,135.0,https://public.flourish.studio/visualisation/1451263/,
2020-04-01,"Balears, Illes","Balears, Illes",,910.0,,,51.0,1131.0,170.0,https://public.flourish.studio/visualisation/1451263/,
2020-04-01,Cantabria,Cantabria,,1116.0,,,54.0,1213.0,43.0,https://public.flourish.studio/visualisation/1451263/,
2020-04-01,Albacete,Castilla - La Mancha,,1678.0,,,156.0,1933.0,,https://public.flourish.studio/visualisation/1451263/,"¹La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado."
2020-04-01,Ciudad Real,Castilla - La Mancha,,2076.0,,,245.0,2471.0,,https://public.flourish.studio/visualisation/1451263/,"¹La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado."
2020-04-01,Cuenca,Castilla - La Mancha,,206.0,,,68.0,297.0,,https://public.flourish.studio/visualisation/1451263/,"¹La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado."
2020-04-01,Guadalajara,Castilla - La Mancha,,618.0,,,100.0,753.0,,https://public.flourish.studio/visualisation/1451263/,"¹La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado."
2020-04-01,Toledo,Castilla - La Mancha,,1298.0,,,205.0,1593.0,,https://public.flourish.studio/visualisation/1451263/,"¹La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado."
2020-04-01,Ávila,Castilla y León,45.0,321.0,164,17.0,59.0,512.0,132.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus,
2020-04-01,Burgos,Castilla y León,58.0,521.0,247,55.0,77.0,848.0,250.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus,
2020-04-01,León,Castilla y León,43.0,683.0,474,55.0,108.0,1007.0,216.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus,
2020-04-01,Palencia,Castilla y León,34.0,284.0,120,20.0,23.0,359.0,52.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus,
2020-04-01,Salamanca,Castilla y León,131.0,946.0,351,54.0,135.0,1316.0,235.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus,
2020-04-01,Segovia,Castilla y León,91.0,520.0,308,23.0,81.0,811.0,210.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus,
2020-04-01,Soria,Castilla y León,104.0,525.0,148,20.0,44.0,659.0,90.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus,
2020-04-01,Valladolid,Castilla y León,121.0,758.0,447,95.0,89.0,1109.0,262.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus,
2020-04-01,Zamora,Castilla y León,9.0,150.0,97,14.0,25.0,226.0,51.0,https://analisis.datosabiertos.jcyl.es/pages/coronavirus,
2020-04-01,Lleida,Cataluña,,,,,62.0,897.0,124.0,https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html,
2020-04-01,Girona,Cataluña,192.0,,,,119.0,1180.0,,https://www.diaridegirona.cat/comarques/2020/04/01/girona-arriba-al-pic-mes/1037492.html;https://github.com/nachotronic/covid19/blob/master/casos_girona.csv,
2020-04-01,Ceuta,Ceuta,,50.0,,,1.0,51.0,0.0,https://public.flourish.studio/visualisation/1451263/,
2020-04-01,Alicante/Alacant,Comunitat Valenciana,152.0,1944.0,792,133.0,167.0,2173.0,62.0,http://www.san.gva.es/comunicados-coronavirus (http://www.san.gva.es/documents/151311/8510074/200401+NOTA+DE+PRENSA+CORONAVIRUS.pdf),Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-04-01,Castellón/Castelló,Comunitat Valenciana,47.0,609.0,213,40.0,42.0,660.0,9.0,http://www.san.gva.es/comunicados-coronavirus (http://www.san.gva.es/documents/151311/8510074/200401+NOTA+DE+PRENSA+CORONAVIRUS.pdf),Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-04-01,Valencia/València,Comunitat Valenciana,215.0,2734.0,1184,192.0,186.0,3089.0,169.0,http://www.san.gva.es/comunicados-coronavirus (http://www.san.gva.es/documents/151311/8510074/200401+NOTA+DE+PRENSA+CORONAVIRUS.pdf),Hay 2 casos más que no son residencia en la Comunitat Valenciana.
2020-04-01,Badajoz,Extremadura,25.0,482.0,129,29.0,23.0,586.0,82.0,http://www.juntaex.es/comunicacion/noticia?idPub=30009#.XoS5QHJS-M8,
